year,month,regions,districts,rainfall,NDVI,price_water,price_sorghum,price_maize,price_red_rice,price_local_goat,wage_labor,goat_to_cereals,wage_to_cereals,CMB,GAM,measles,AWD_cholera,AWD_cholera_death,malaria,security_inc,fatal,Displacement (arrivals),Displacement (departures),displacement_arrival_low,displacement_arrival_high,displacement_dep_low,displacement_dep_high,net_incoming_low,net_incoming_high,net_incoming_mean
2017,8,Galgaduud,Ceel Dheer,4.96,0.16,25000,11000,9000,18000,700000,100000,39,6,3027500,119,0,0,0,62,0,0,NA,NA,0,0,0,0,0,0,0
2017,8,Galgaduud,Dhuusamarreeb,34.51,0.17,9000,15000,16000,22000,700000,100000,32,5,3777750,1310,0,24,0,50,5,15,100 - 200,0 - 100,100,200,0,100,0,200,100
2017,9,Galgaduud,Cabudwaaq,7.83,0.18,15000,17500,17000,20500,1100000,100000,54,5,3590938,3582,15,0,0,85,0,0,NA,0 - 100,0,0,0,100,0,0,0
2017,9,Galgaduud,Cadaado,9.1,0.17,15555.555555555555,14357.142857142857,14500,19777.777777777777,852777.7777777778,100000,43.333333333333336,5.333333333333333,3478493.111111111,1251,4,0,0,138,3,0,NA,200 - 300,0,0,200,300,0,0,0
2017,9,Galgaduud,Ceel Buur,23.86,0.18,15555.555555555555,14357.142857142857,14500,19777.777777777777,852777.7777777778,100000,43.333333333333336,5.333333333333333,3478493.111111111,194,0,0,0,0,1,0,NA,0 - 100,0,0,0,100,0,0,0
2017,9,Galgaduud,Ceel Dheer,8.52,0.16,20000,11000,14500,17500,675000,100000,39,6,2952000,99,9,0,0,82,0,0,NA,0 - 100,0,0,0,100,0,0,0
2017,9,Galgaduud,Dhuusamarreeb,17.95,0.18,9000,20000,20000,20000,700000,100000,35,5,4243750,1272,4,1,0,86,2,4,500 - 600,500 - 600,500,600,500,600,-100,100,0
2017,10,Galgaduud,Cabudwaaq,67.51,0.19,15000,17500,17000,21000,1200000,100000,57,5,3955000,605,26,0,0,6,1,0,NA,100 - 200,0,0,100,200,0,0,0
2017,10,Galgaduud,Cadaado,37.71,0.18,12888.888888888889,15055.555555555555,17166.666666666668,19111.11111111111,1002777.7777777778,100000,52.22222222222222,5.333333333333333,3679666.6666666665,1119,63,18,0,45,2,1,NA,0 - 100,0,0,0,100,0,0,0
2017,10,Galgaduud,Ceel Buur,51.33,0.21,12888.888888888889,15055.555555555555,17166.666666666668,19111.11111111111,1002777.7777777778,100000,52.22222222222222,5.333333333333333,3679666.6666666665,226,0,0,0,0,2,2,NA,0 - 100,0,0,0,100,0,0,0
2017,10,Galgaduud,Ceel Dheer,17.17,0.19,20000,12000,17166.666666666668,17000,700000,100000,41,6,3295500,158,0,0,0,43,0,0,NA,NA,0,0,0,0,0,0,0
2017,10,Galgaduud,Dhuusamarreeb,58.52,0.19,10000,20000,20000,20000,725000,100000,36,5,4384500,677,2,0,0,45,2,0,1100 - 1200,1000 - 1100,1100,1200,1000,1100,0,200,100
2017,11,Galgaduud,Cabudwaaq,34.9,0.24,15000,18000,17000,20000,1400000,100000,70,5,3997500,932,78,0,0,6,1,1,200 - 300,0 - 100,200,300,0,100,100,300,200
2017,11,Galgaduud,Cadaado,24.84,0.2,12888.888888888889,15055.555555555555,17166.666666666668,19111.11111111111,1002777.7777777778,100000,52.22222222222222,5.333333333333333,3679666.6666666665,962,0,118,0,21,2,2,NA,0 - 100,0,0,0,100,0,0,0
2017,11,Galgaduud,Ceel Buur,54.55,0.28,12888.888888888889,15055.555555555555,17166.666666666668,19111.11111111111,1002777.7777777778,100000,52.22222222222222,5.333333333333333,3679666.6666666665,213,0,0,0,0,0,0,NA,0 - 100,0,0,0,100,0,0,0
2017,11,Galgaduud,Ceel Dheer,56.67,0.25,10000,9000,17166.666666666668,17000,900000,100000,53,6,2880500,111,11,0,0,30,0,0,NA,0 - 100,0,0,0,100,0,0,0
2017,11,Galgaduud,Dhuusamarreeb,43,0.23,6000,20000,20000,20000,1000000,100000,50,5,4328500,1357,7,0,0,0,1,0,600 - 700,200 - 300,600,700,200,300,300,500,400
2017,12,Galgaduud,Cabudwaaq,0,0.29,15000,18000,17000,20000,1400000,100000,70,5,3821500,537,11,0,0,24,1,1,NA,0 - 100,0,0,0,100,0,0,0
2017,12,Galgaduud,Cadaado,0,0.22,12888.888888888889,15055.555555555555,17166.666666666668,19111.11111111111,1002777.7777777778,100000,52.22222222222222,5.333333333333333,3679666.6666666665,133,0,3,0,54,0,0,NA,0 - 100,0,0,0,100,0,0,0
2017,12,Galgaduud,Ceel Buur,0,0.29,12888.888888888889,15055.555555555555,17166.666666666668,19111.11111111111,1002777.7777777778,100000,52.22222222222222,5.333333333333333,3679666.6666666665,165,0,0,0,0,2,2,NA,NA,0,0,0,0,0,0,0
2017,12,Galgaduud,Ceel Dheer,0,0.28,10000,9000,17166.666666666668,17000,900000,100000,53,6,2880500,111,0,0,0,42,0,0,NA,0 - 100,0,0,0,100,0,0,0
2017,12,Galgaduud,Dhuusamarreeb,0,0.27,15000,12000,12000,20000,800000,100000,40,5,3573500,1119,0,0,0,11,2,12,NA,0 - 100,0,0,0,100,0,0,0
2018,1,Galgaduud,Cabudwaaq,0,0.21,15000,15750,16250,20000,1500000,100000,75,5,3682125,684,51,0,0,44,1,2,NA,0 - 100,0,0,0,100,0,0,0
2018,1,Galgaduud,Cadaado,0,0.18,16000,15083.333333333334,18708.333333333332,19222.222222222223,1058888.888888889,116666.66666666667,54.333333333333336,6.333333333333333,3426569.4444444445,971,57,0,0,51,1,0,NA,0 - 100,0,0,0,100,0,0,0
2018,1,Galgaduud,Ceel Buur,0,0.21,16000,15083.333333333334,18708.333333333332,19222.222222222223,1058888.888888889,116666.66666666667,54.333333333333336,6.333333333333333,3426569.4444444445,199,17,0,0,17,0,0,NA,0 - 100,0,0,0,100,0,0,0
2018,1,Galgaduud,Ceel Dheer,0,0.2,18000,12000,18708.333333333332,17000,800000,100000,47,6,3171500,64,10,0,0,0,0,0,NA,0 - 100,0,0,0,100,0,0,0
2018,1,Galgaduud,Dhuusamarreeb,0.03,0.21,15000,18000,20000,20000,825000,150000,41,8,4124500,1368,13,0,0,16,2,3,NA,0 - 100,0,0,0,100,0,0,0
2018,2,Galgaduud,Cabudwaaq,0,0.19,15000,18000,18000,22000,1500000,100000,68,5,3565500,1245,595,0,0,30,0,0,100 - 200,100 - 200,100,200,100,200,-100,100,0
2018,2,Galgaduud,Cadaado,0,0.17,16000,15083.333333333334,18708.333333333332,19222.222222222223,1058888.888888889,116666.66666666667,54.333333333333336,6.333333333333333,3426569.4444444445,40,189,0,0,78,0,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,2,Galgaduud,Ceel Buur,0,0.2,16000,15083.333333333334,18708.333333333332,19222.222222222223,1058888.888888889,116666.66666666667,54.333333333333336,6.333333333333333,3426569.4444444445,192,17,0,0,0,1,2,NA,0 - 100,0,0,0,100,0,0,0
2018,2,Galgaduud,Ceel Dheer,0,0.18,18000,10000,18708.333333333332,16000,800000,100000,50,6,2657500,69,40,0,0,23,0,0,NA,0 - 100,0,0,0,100,0,0,0
2018,2,Galgaduud,Dhuusamarreeb,0,0.19,15000,18000,20000,20000,825000,150000,41,8,3804500,728,85,0,0,27,2,12,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,3,Galgaduud,Cabudwaaq,1.31,0.19,15000,18000,18000,22000,1500000,100000,68,5,3565500,1937,342,0,0,69,0,0,200 - 300,0 - 100,200,300,0,100,100,300,200
2018,3,Galgaduud,Cadaado,1.76,0.17,16000,15083.333333333334,18708.333333333332,19222.222222222223,1058888.888888889,116666.66666666667,54.333333333333336,6.333333333333333,3426569.4444444445,66,34,0,0,12,2,3,100 - 200,100 - 200,100,200,100,200,-100,100,0
2018,3,Galgaduud,Ceel Buur,4.73,0.19,16000,15083.333333333334,18708.333333333332,19222.222222222223,1058888.888888889,116666.66666666667,54.333333333333336,6.333333333333333,3426569.4444444445,197,0,0,0,0,1,0,200 - 300,200 - 300,200,300,200,300,-100,100,0
2018,3,Galgaduud,Ceel Dheer,18.62,0.17,18000,8000,18708.333333333332,16000,800000,100000,50,6,2463500,92,14,0,0,11,0,0,NA,NA,0,0,0,0,0,0,0
2018,3,Galgaduud,Dhuusamarreeb,2.12,0.19,15000,18000,20000,20000,980000,150000,49,8,3804500,1303,67,0,0,26,2,3,0 - 100,200 - 300,0,100,200,300,-300,-100,-200
2018,4,Galgaduud,Cabudwaaq,200,0.21,15000,18000,19000,22000,1635000,100000,74,5,3536125,588,0,0,0,37,2,4,100 - 200,500 - 600,100,200,500,600,-500,-300,-400
2018,4,Galgaduud,Cadaado,186,0.19,13333.333333333334,13555.555555555555,17500,19777.777777777777,1181444.4444444445,116666.66666666667,58.44444444444444,6.111111111111111,3235382,31,0,0,0,58,0,0,7700 - 7800,4800 - 4900,7700,7800,4800,4900,2800,3000,2900
2018,4,Galgaduud,Ceel Buur,217,0.21,13333.333333333334,13555.555555555555,17500,19777.777777777777,1181444.4444444445,116666.66666666667,58.44444444444444,6.111111111111111,3235382,266.3,0,0,0,0,1,20,1800 - 1900,1900 - 2000,1800,1900,1900,2000,-200,0,-100
2018,4,Galgaduud,Ceel Dheer,237,0.2,10000,8000,17500,16000,850000,100000,53,6,2469563,74,0,0,0,8,0,0,NA,0 - 100,0,0,0,100,0,0,0
2018,4,Galgaduud,Dhuusamarreeb,189,0.2,15000,16000,16000,20000,1100000,150000,55,8,3565750,434,11,0,0,11,1,0,500 - 600,200 - 300,500,600,200,300,200,400,300
2018,5,Galgaduud,Cabudwaaq,3.17,0.31,15000,14000,19000,23000,1624000,100000,71,4,3256500,250,0,0,0,10,1,1,NA,NA,0,0,0,0,0,0,0
2018,5,Galgaduud,Cadaado,3.04,0.23,13333.333333333334,13555.555555555555,17500,19777.777777777777,1181444.4444444445,116666.66666666667,58.44444444444444,6.111111111111111,3235382,182,0,0,0,57,1,10,0 - 100,100 - 200,0,100,100,200,-200,0,-100
2018,5,Galgaduud,Ceel Buur,7.21,0.3,13333.333333333334,13555.555555555555,17500,19777.777777777777,1181444.4444444445,116666.66666666667,58.44444444444444,6.111111111111111,3235382,266.3,0,0,0,0,0,0,1900 - 2000,1900 - 2000,1900,2000,1900,2000,-100,100,0
2018,5,Galgaduud,Ceel Dheer,15.14,0.29,15000,10000,17500,17000,700000,100000,41,6,2841250,266.3,3,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0
2018,5,Galgaduud,Dhuusamarreeb,10.33,0.26,10000,16000,16000,20000,1200000,150000,60,8,3675750,336,0,0,0,0,0,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,6,Galgaduud,Cabudwaaq,3.17,0.31,15000,14000,19000,23000,1624000,100000,71,4,3256500,250,0,0,0,10,1,1,NA,NA,0,0,0,0,0,0,0
2018,6,Galgaduud,Cadaado,3.04,0.23,13333.333333333334,13555.555555555555,17500,19777.777777777777,1181444.4444444445,116666.66666666667,58.44444444444444,6.111111111111111,3235382,182,0,0,0,57,1,10,0 - 100,100 - 200,0,100,100,200,-200,0,-100
2018,6,Galgaduud,Ceel Buur,7.21,0.3,13333.333333333334,13555.555555555555,17500,19777.777777777777,1181444.4444444445,116666.66666666667,58.44444444444444,6.111111111111111,3235382,266.3,0,0,0,0,0,0,1900 - 2000,1900 - 2000,1900,2000,1900,2000,-100,100,0
2018,6,Galgaduud,Ceel Dheer,15.14,0.29,15000,10000,17500,17000,700000,100000,41,6,2841250,266.3,3,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0
2018,6,Galgaduud,Dhuusamarreeb,10.33,0.26,10000,16000,16000,20000,1200000,150000,60,8,3675750,336,0,0,0,0,0,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,7,Galgaduud,Cabudwaaq,0.01,0.23,15000,14000,22400,23000,1624000,100000,71,4,3286500,218,0,0,0,0,0,0,NA,0 - 100,0,0,0,100,0,0,0
2018,7,Galgaduud,Cadaado,0.01,0.19,14888.888888888889,12888.888888888889,18800,19638.88888888889,1240311.111111111,131444.44444444444,62.111111111111114,6.888888888888889,3212000,198,0,9,0,35,0,0,900 - 1000,0 - 100,900,1000,0,100,800,1000,900
2018,7,Galgaduud,Ceel Buur,4.2,0.22,14888.888888888889,12888.888888888889,18800,19638.88888888889,1240311.111111111,131444.44444444444,62.111111111111114,6.888888888888889,3212000,192.72727272727272,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0
2018,7,Galgaduud,Ceel Dheer,56.83,0.23,20000,10000,18800,16000,700000,150000,44,9,2816500,89,0,0,0,0,0,0,NA,0 - 100,0,0,0,100,0,0,0
2018,7,Galgaduud,Dhuusamarreeb,0.31,0.21,10000,16000,16000,20000,1200000,150000,60,8,3704500,445,3,0,0,30,0,0,1700 - 1800,1700 - 1800,1700,1800,1700,1800,-100,100,0
2018,8,Galgaduud,Cabudwaaq,0,0.21,15000,10000,20000,23000,1764800,100000,77,4,2866500,192.72727272727272,0,0,0,7,1,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,8,Galgaduud,Cadaado,0,0.17,14888.888888888889,12888.888888888889,18800,19638.88888888889,1240311.111111111,131444.44444444444,62.111111111111114,6.888888888888889,3212000,23,2,1,0,51,2,1,1900 - 2000,0 - 100,1900,2000,0,100,1800,2000,1900
2018,8,Galgaduud,Ceel Buur,0,0.2,14888.888888888889,12888.888888888889,18800,19638.88888888889,1240311.111111111,131444.44444444444,62.111111111111114,6.888888888888889,3212000,192.72727272727272,0,0,0,0,0,0,NA,0 - 100,0,0,0,100,0,0,0
2018,8,Galgaduud,Ceel Dheer,3.04,0.2,16000,10000,18800,16000,850000,150000,53,9,2744500,87,4,0,0,4,0,0,NA,NA,0,0,0,0,0,0,0
2018,8,Galgaduud,Dhuusamarreeb,0,0.19,12000,16000,16000,18000,1200000,148000,67,8,3688500,281,4,9,0,4,1,5,800 - 900,900 - 1000,800,900,900,1000,-200,0,-100
2018,9,Galgaduud,Cabudwaaq,32.47,0.21,15000,14000,22400,23750,1624000,100000,68,4,3231250,225,0,0,0,0,0,0,NA,0 - 100,0,0,0,100,0,0,0
2018,9,Galgaduud,Cadaado,41.25,0.18,14888.888888888889,12888.888888888889,18800,19638.88888888889,1240311.111111111,131444.44444444444,62.111111111111114,6.888888888888889,3212000,33,19,14,0,111,2,1,1800 - 1900,1800 - 1900,1800,1900,1800,1900,-100,100,0
2018,9,Galgaduud,Ceel Buur,29.1,0.2,14888.888888888889,12888.888888888889,18800,19638.88888888889,1240311.111111111,131444.44444444444,62.111111111111114,6.888888888888889,3212000,192.72727272727272,0,0,0,0,0,0,NA,0 - 100,0,0,0,100,0,0,0
2018,9,Galgaduud,Ceel Dheer,51.62,0.19,17000,10000,18800,17000,1000000,135000,59,8,2855250,227,17,0,0,5,0,0,NA,NA,0,0,0,0,0,0,0
2018,9,Galgaduud,Dhuusamarreeb,14.8,0.19,14000,16000,16000,20000,1200000,150000,60,8,3714500,294,15,0,0,35,1,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2018,10,Galgaduud,Cabudwaaq,92.13,0.23,15000,15000,22000,22000,1624000,100000,74,5,3324000,20,838,0,0,348,1,0,500 - 600,500 - 600,500,600,500,600,-100,100,0
2018,10,Galgaduud,Cadaado,70.48,0.22,15833.333333333334,13000,19033.333333333332,19555.555555555555,1249777.7777777778,127777.77777777778,63.55555555555556,7,3229194.4444444445,42,379,27,0,716,1,0,NA,0 - 100,0,0,0,100,0,0,0
2018,10,Galgaduud,Ceel Buur,64.7,0.27,15833.333333333334,13000,19033.333333333332,19555.555555555555,1249777.7777777778,127777.77777777778,63.55555555555556,7,3229194.4444444445,225.69230769230768,34,178,0,17,0,0,NA,0 - 100,0,0,0,100,0,0,0
2018,10,Galgaduud,Ceel Dheer,61.29,0.23,17000,10000,19033.333333333332,17000,1000000,135000,59,8,2860000,213,90,0,0,140,0,0,NA,0 - 100,0,0,0,100,0,0,0
2018,10,Galgaduud,Dhuusamarreeb,105,0.22,14000,16000,16000,20000,1200000,150000,60,8,3714500,277,182,19,0,255,1,1,700 - 800,700 - 800,700,800,700,800,-100,100,0
2018,11,Galgaduud,Cabudwaaq,10.44,0.25,15000,12000,22100,22000,1624000,100000,74,5,3039000,159,0,0,0,20,0,0,NA,0 - 100,0,0,0,100,0,0,0
2018,11,Galgaduud,Cadaado,7.92,0.22,15833.333333333334,13000,19033.333333333332,19555.555555555555,1249777.7777777778,127777.77777777778,63.55555555555556,7,3229194.4444444445,58,0,0,0,50,5,3,0 - 100,100 - 200,0,100,100,200,-200,0,-100
2018,11,Galgaduud,Ceel Buur,11.75,0.28,15833.333333333334,13000,19033.333333333332,19555.555555555555,1249777.7777777778,127777.77777777778,63.55555555555556,7,3229194.4444444445,225.69230769230768,0,0,0,0,0,0,NA,1400 - 1500,0,0,1400,1500,0,0,0
2018,11,Galgaduud,Ceel Dheer,34.27,0.29,17000,10000,19033.333333333332,17000,1000000,135000,59,8,2860000,292,0,0,0,48,0,0,NA,0 - 100,0,0,0,100,0,0,0
2018,11,Galgaduud,Dhuusamarreeb,5.54,0.24,14750,16000,16000,20000,1200000,150000,60,8,3721250,307,3,0,0,30,2,5,2600 - 2700,1200 - 1300,2600,2700,1200,1300,1300,1500,1400
2018,12,Galgaduud,Cabudwaaq,5.44,0.22,15000,12000,22100,22000,1600000,100000,73,5,3039000,408,0,0,0,0,0,0,200 - 300,200 - 300,200,300,200,300,-100,100,0
2018,12,Galgaduud,Cadaado,4.55,0.2,15833.333333333334,13000,19033.333333333332,19555.555555555555,1249777.7777777778,127777.77777777778,63.55555555555556,7,3229194.4444444445,249,10,0,0,10,3,21,2600 - 2700,4600 - 4700,2600,2700,4600,4700,-2100,-1900,-2000
2018,12,Galgaduud,Ceel Buur,37.33,0.24,15833.333333333334,13000,19033.333333333332,19555.555555555555,1249777.7777777778,127777.77777777778,63.55555555555556,7,3229194.4444444445,108,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0
2018,12,Galgaduud,Ceel Dheer,43.08,0.31,20000,10000,19033.333333333332,16000,1000000,130000,63,8,2815750,346,0,0,0,15,0,0,NA,0 - 100,0,0,0,100,0,0,0
2018,12,Galgaduud,Dhuusamarreeb,7.07,0.22,14750,16000,16000,20000,1000000,150000,50,8,3689250,455,0,0,0,5,2,0,200 - 300,200 - 300,200,300,200,300,-100,100,0
2019,1,Galgaduud,Cabudwaaq,0,0.19,15000,12000,22400,22000,1624000,100000,74,5,3011000,164,0,0,0,0,0,0,NA,100 - 200,0,0,100,200,0,0,0
2019,1,Galgaduud,Cadaado,0,0.18,17666.666666666668,12777.777777777777,19200,19111.11111111111,1174666.6666666667,113333.33333333333,61.111111111111114,6.444444444444445,3130583.3333333335,319,0,0,0,19,0,0,NA,0 - 100,0,0,0,100,0,0,0
2019,1,Galgaduud,Ceel Buur,0.18,0.2,17666.666666666668,12777.777777777777,19200,19111.11111111111,1174666.6666666667,113333.33333333333,61.111111111111114,6.444444444444445,3130583.3333333335,224.28571428571428,0,0,0,0,0,0,NA,0 - 100,0,0,0,100,0,0,0
2019,1,Galgaduud,Ceel Dheer,1.51,0.24,20000,10000,19200,16000,900000,130000,56,8,2777750,148,0,0,0,0,0,0,NA,0 - 100,0,0,0,100,0,0,0
2019,1,Galgaduud,Dhuusamarreeb,0,0.19,17000,16000,16000,20000,1000000,100000,50,5,3585500,137,0,0,0,0,1,0,NA,0 - 100,0,0,0,100,0,0,0
2019,2,Galgaduud,Cabudwaaq,0,0.19,15000,12000,22400,22000,1624000,100000,74,5,3011000,25,0,0,0,17,0,0,NA,0 - 100,0,0,0,100,0,0,0
2019,2,Galgaduud,Cadaado,0.01,0.17,17666.666666666668,12777.777777777777,19200,19111.11111111111,1174666.6666666667,113333.33333333333,61.111111111111114,6.444444444444445,3130583.3333333335,267,0,0,0,26,1,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2019,2,Galgaduud,Ceel Buur,0.07,0.19,17666.666666666668,12777.777777777777,19200,19111.11111111111,1174666.6666666667,113333.33333333333,61.111111111111114,6.444444444444445,3130583.3333333335,205,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0
2019,2,Galgaduud,Ceel Dheer,0,0.2,20000,10000,19200,16000,900000,140000,56,9,2752250,256,0,0,0,16,0,0,NA,NA,0,0,0,0,0,0,0
2019,2,Galgaduud,Dhuusamarreeb,0.02,0.18,17000,16000,16000,20000,1000000,100000,50,5,3585500,278,0,0,0,9,1,0,NA,NA,0,0,0,0,0,0,0
2019,3,Galgaduud,Cabudwaaq,17.46,0.19,15000,12000,22400,22000,1624000,100000,74,5,2961000,185,0,0,0,32,1,0,2700 - 2700,2700 - 2800,2700,2700,2700,2800,-100,0,-50
2019,3,Galgaduud,Cadaado,3.77,0.17,17666.666666666668,12777.777777777777,19200,19111.11111111111,1174666.6666666667,113333.33333333333,61.111111111111114,6.444444444444445,3130583.3333333335,442,0,33,0,126,1,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2019,3,Galgaduud,Ceel Buur,7.29,0.19,17666.666666666668,12777.777777777777,19200,19111.11111111111,1174666.6666666667,113333.33333333333,61.111111111111114,6.444444444444445,3130583.3333333335,284,0,0,0,0,0,0,0 - 100,600 - 700,0,100,600,700,-700,-500,-600
2019,3,Galgaduud,Ceel Dheer,38.51,0.19,20000,11000,19200,14000,950000,150000,68,11,2869750,197,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0
2019,3,Galgaduud,Dhuusamarreeb,12.22,0.18,20000,16000,16000,20000,950000,100000,48,5,3621500,233,0,0,0,0,1,0,600 - 600,NA,600,600,0,0,0,0,0
2019,4,Galgaduud,Cabudwaaq,9.02,0.2,15000,12000,22400,22000,1624000,100000,74,5,2961000,236.91666666666666,0,0,0,0,1,0,NA,0 - 100,0,0,0,100,0,0,0
2019,4,Galgaduud,Cadaado,4.17,0.18,18333.333333333332,13555.555555555555,19175,19111.11111111111,1269111.111111111,116666.66666666667,66.66666666666667,6.555555555555555,3212888.888888889,260,0,0,0,26,0,0,200 - 300,200 - 300,200,300,200,300,-100,100,0
2019,4,Galgaduud,Ceel Buur,14.38,0.2,18333.333333333332,13555.555555555555,19175,19111.11111111111,1269111.111111111,116666.66666666667,66.66666666666667,6.555555555555555,3212888.888888889,236.91666666666666,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0
2019,4,Galgaduud,Ceel Dheer,11.99,0.21,20000,11000,19175,14000,950000,150000,68,11,2869750,208,0,0,0,10,0,0,NA,0 - 100,0,0,0,100,0,0,0
2019,4,Galgaduud,Dhuusamarreeb,8.01,0.19,20000,16000,16250,20000,1100000,100000,55,5,3621500,326,0,0,0,0,1,0,NA,0 - 100,0,0,0,100,0,0,0
2019,5,Galgaduud,Cabudwaaq,85.01,0.23,15000,12000,22400,22000,1624000,100000,74,5,3001000,36,1,0,0,16,0,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2019,5,Galgaduud,Cadaado,67.53,0.2,18333.333333333332,13555.555555555555,19175,19111.11111111111,1269111.111111111,116666.66666666667,66.66666666666667,6.555555555555555,3212888.888888889,185,0,0,0,11,0,0,500 - 600,0 - 100,500,600,0,100,400,600,500
2019,5,Galgaduud,Ceel Buur,80.88,0.26,18333.333333333332,13555.555555555555,19175,19111.11111111111,1269111.111111111,116666.66666666667,66.66666666666667,6.555555555555555,3212888.888888889,264,0,0,0,0,2,1,NA,0 - 100,0,0,0,100,0,0,0
2019,5,Galgaduud,Ceel Dheer,87.17,0.28,20000,11000,19175,16000,1200000,150000,75,9,2800000,220,0,0,0,7,0,0,NA,NA,0,0,0,0,0,0,0
2019,5,Galgaduud,Dhuusamarreeb,70.66,0.22,20000,18000,16000,20000,1200000,100000,60,5,3871500,89,0,0,0,35,0,0,2000 - 2100,1500 - 1500,2000,2100,1500,1500,500,600,550
2019,6,Galgaduud,Cabudwaaq,5.02,0.26,15000,15000,22000,22000,1624000,100000,74,5,3309750,81,1,0,0,0,1,1,1500 - 1500,1500 - 1500,1500,1500,1500,1500,0,0,0
2019,6,Galgaduud,Cadaado,9.81,0.22,18333.333333333332,13555.555555555555,19175,19111.11111111111,1269111.111111111,116666.66666666667,66.66666666666667,6.555555555555555,3212888.888888889,454,0,3,0,10,0,0,200 - 300,0 - 100,200,300,0,100,100,300,200
2019,6,Galgaduud,Ceel Buur,7.57,0.26,18333.333333333332,13555.555555555555,19175,19111.11111111111,1269111.111111111,116666.66666666667,66.66666666666667,6.555555555555555,3212888.888888889,658,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0
2019,6,Galgaduud,Ceel Dheer,9.89,0.26,20000,11000,19175,16000,1200000,150000,75,9,2800000,62,0,0,0,7,1,10,NA,NA,0,0,0,0,0,0,0
2019,6,Galgaduud,Dhuusamarreeb,7.2,0.24,20000,16000,16000,20000,900000,100000,45,5,3681500,236.91666666666666,0,0,0,35,2,5,5400 - 5500,2500 - 2600,5400,5500,2500,2600,2800,3000,2900
2019,7,Galgaduud,Cabudwaaq,0.23,0.21,15000,22000,22000,22000,1400000,100000,64,5,4020420,396.75,0,0,0,3,0,0,0 - 100,0 - 100,0,100,0,100,-100,100,0
2019,7,Galgaduud,Cadaado,0.35,0.18,18333.333333333332,15444.444444444445,18333.333333333332,19377.777777777777,1062222.2222222222,138888.88888888888,55.44444444444444,7.666666666666667,3515013.3333333335,367,0,0,0,7,0,0,100 - 200,0 - 100,100,200,0,100,0,200,100
2019,7,Galgaduud,Ceel Buur,5.92,0.2,18333.333333333332,15444.444444444445,18333.333333333332,19377.777777777777,1062222.2222222222,138888.88888888888,55.44444444444444,7.666666666666667,3515013.3333333335,396.75,0,0,0,0,0,0,NA,0 - 100,0,0,0,100,0,0,0
2019,7,Galgaduud,Ceel Dheer,51.14,0.21,20000,11000,18333.333333333332,16000,1200000,150000,75,9,2800000,396.75,0,0,0,3,0,0,NA,NA,0,0,0,0,0,0,0
2019,7,Galgaduud,Dhuusamarreeb,0.5,0.19,20000,16000,18000,20000,800000,150000,40,8,3816000,396.75,0,0,0,2,1,1,100 - 200,0 - 100,100,200,0,100,0,200,100
2019,8,Galgaduud,Cabudwaaq,2.52,0.19,10000,17000,17000,22000,1400000,100000,64,5,3565000,396.75,0,0,0,0,0,0,NA,0 - 100,0,0,0,100,0,0,0
2019,8,Galgaduud,Cadaado,0,0.17,18333.333333333332,15444.444444444445,18333.333333333332,19377.777777777777,1062222.2222222222,138888.88888888888,55.44444444444444,7.666666666666667,3515013.3333333335,412,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0
2019,8,Galgaduud,Ceel Buur,0.8,0.18,18333.333333333332,15444.444444444445,18333.333333333332,19377.777777777777,1062222.2222222222,138888.88888888888,55.44444444444444,7.666666666666667,3515013.3333333335,352,0,0,0,0,0,0,1800 - 1800,0 - 100,1800,1800,0,100,1700,1800,1750
2019,8,Galgaduud,Ceel Dheer,12.36,0.18,20000,11000,18333.333333333332,16000,900000,150000,56,9,2800000,396.75,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0
2019,8,Galgaduud,Dhuusamarreeb,0.06,0.18,20000,16000,18000,20000,800000,150000,40,8,3856000,396.75,0,0,0,0,2,0,0 - 100,1800 - 1800,0,100,1800,1800,-1800,-1700,-1750
2019,9,Galgaduud,Cabudwaaq,1.87,0.19,10000,17000,17000,20400,1260000,100000,62,5,3619700,396.75,0,0,0,0,0,0,NA,0 - 100,0,0,0,100,0,0,0
2019,9,Galgaduud,Cadaado,0,0.17,18333.333333333332,15444.444444444445,18333.333333333332,19377.777777777777,1062222.2222222222,138888.88888888888,55.44444444444444,7.666666666666667,3515013.3333333335,456,10,0,0,5,2,2,100 - 200,100 - 200,100,200,100,200,-100,100,0
